Emotion,Text
anger,tobat sia teh bencong hirup saukur jadi beban batur mah mending hirup jadi siki leunca goblog 
anger,sia ngomong teu ngaca heula ton emg gagasan sia naon nyinyir wae pan beunget sia mah kos sia rek jadi wakil rakyat amit amit
joy,nuhun ieu abi nyakakak lami diperantauan mendak deui basa ieu nembe
sadness,he eh perpisahanna ge meuni sedih jiga nu 3 musim sareng persib tpi pedah ngakat d era eta jd memorable
joy,kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe keneh aing
anger,tong babangus lah sia kadieu buru
sadness,omat cing nyaah ka kolot gaes ulah di panti sosial nepi kolot urng aya jompo kudu inget bela na nu jadi kolot ka anak
joy,nuhun gusti abi masih tiasa tuang sareng keluarga kempel bareng nikmat pisan
anger,ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa ka mol sia teu sieun sih kajeun tapi ngarugikeun batur kehed anak aing di gugu eh anak sia kalah diabur
fear,nyak matak sieun gung hoyong dateng sieun da rek naon ka zona merah
sadness,hate asa nalangsa mun dicaritakeun mah
anger,biasana nu hese bebel teu daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geus geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh 
anger,awewena belegug teu pd dtang ka dukun botak jg daek d kitu iy jiji jijiiii tablo
anger,naon ai sia jelas pisan bagong
anger,nu katoel katuhu nu nyerina kenca goblog wasitna
joy,alhdllh ayeuna 2014 senang bahagia di tahun campur aduk nuhun gusti nuhun sayang
anger,puntenan pisan ieu mah cik atuh anyinc setan iblis babi bagong batur th malodar garoblog ecreug geura bisi palidkeun ka cimanuk jin iprit neleu kalakuan saria siga kieu mah wereu blog ehh gusti ampun ka pangeran
joy,nuhun badag geulis abdi dinten ieu rarasaan jiga anu ngapung sangking atoh ku anjeun tengs por tudey similikiti 
sadness,asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam geus lain mayoritas di indonesia 
sadness,merinding anying ngadengeken nu takbir teu walakaya sorangan mah teu bisa nanaon pikasedihen lamun dicaritaken mah
fear,ih klo ngebahas skripsi lg teh asa hariwang jeung asa terancam nyawa teh
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta ayeuna
joy,alhamdulillah meuni nikmat tuang sareng lotek nganggo sangu haneut 
sadness,keur hayang buru buru beres teh aya we cocoba duh gusti
joy,badeur badeur kieu oge awewe aing mah geulis aduuuh bagja boga si neng rani teh 
joy,teu ereun nyakakak nyakikik dugi ka nolol panon sok jadi hayang ngajenggut pipi nyiwit buuk wkwkw
anger,anjing aral ai sia hayang naon ti aing di kepret ku aing sakali mw balad sia nyerang ka aing 
fear,asa melang mun ewh kbrna teh 
joy,ayeuna bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim juara deui aamiin
sadness,bete lah ningali gebetan hayoh we parasea jeung kabogohna ari pegat hanteu 
sadness,nyol urg ningali berita ti palestina ningali dulur urg sarerea teumeunang solat di masjid al aqsa aya ku meunang kudu lewat pintu logam 
sadness,ngucur cai panon aing ninggali tl loba korban 
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing di imah kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
fear,can wani ah bisi gagal euy tadi ge ngadegdeg sieun jol pareum
joy,allhamdulillah hatur nuhun the nya teh miadasmawati meuni bungah kawiwirang lgsg di waler ku teteh hehe
anger,teuing anying tara ngambuan weuh gadag pisan
anger,baso malang didagoin ti kamari teu dateng2 anying ayeuna ker eweuh duid mah malah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli anying dasar goblog sia anying hilih dasar anying goblog
sadness,di lembur ku tirisna oge teu walakaya mugia teu sareng banjirna ka dulur ka baraya di kota mugia hujan iyeu janten berkah panyinglar si korona
sadness,nu matak nyeri kana hate ningali nyurucudna cai panon anu jadi pamajikan deudeuh teuing bojo akang
anger,mun geus anjing mah da kumaha deui euy wasitna ge kudu rada dipantau
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh lieur ngiluan we make heste
anger,anjing pisan eta budak letik keneh wani ka awewe si aniing setan budak haram hungkul kesel
fear,sieun ky iran ngbantah tp lgsg menkes nya yg positif corona
anger,baso malang didagoin ti kamari teu dateng2 anying ayeuna ker eweuh duid mah malah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli anying dasar goblog sia anying hilih dasar anying goblog pisan 
joy,bagja ningali bandung teu loba umat
anger,goblog iyeu berita loba pisan simpang siur na ga hoax ga makan anjing
anger,teu loba omong da puguh ngararasakeun panas lieur jng awak paregel oge puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp teu nanaon ngala supaya weh
sadness,ah hanjakal cicing di bandung ari kieu carana mah
anger,tah aranjing gara gara saria beurit atah dileubok
sadness,nasi goreng anyinggg is paruy pertama diapelin nenteng nasgor meuni sedih 
joy,ya iya atuh bahagia pisan makasih teh nisa
fear,pas intro oke fine kuat walaupun agak takut pas intro beres jol lagu abditeh bangsul auto muringkak eta mah ayeuna te kuat sieun tp penasaran tp da sieun
fear,bener apalagi dijalur cinunuk udah jalan sempit palaur pisan
fear,heuh tadi rada ngadegdeg pas nu di tangkal cau serem oge ey
fear,buuk geus panjang dek dicukur tapi keueung kopid kmha atuh nyakk 
anger,baso malang didagoin ti teu dateng2 anying ayeuna ker eweuh duid mah malah datang anying si emang teh embung duid anying cik atuh kamari pas aya duit pasti aing beli anying dasar sia anying hilih dasar anying pisan kamari
joy,lolos alhamdulillah henteu ge te nanaon abi bingah ninggali permainan dan semangat juang tim anu ayeuna punten benten pisan kamari sareng taun
joy,nuhun gusti nuhun sib nuhun kang emil nuhun indospurs 
sadness,mangkat macet teu maju teu mundur alhasil motor fi simpen di deket sawah asup menjelang akhir babak 1 eh aliraan babak ka 2 na sedih kahujanan ban bocor balikna endah pokonamah iyeu
joy,nuhun gusti atas rizki mu meski pengangguran aku bisa piknik bae sorangan wae ge da nimbel sa rantang
anger,sia bondon teh naon ajig
anger,atuh anying aku teh gak mau marah marah sama yg bandel kumaha sia weh cau maruk korona teh dianggap panyakit biasa kumaha mun allah ambek gede terus ngajieun panyakit bisul dina jantung siah
anger,garoblog da jelema teh ngariwehken we bisana nyaho aing lieur
fear,sararieun tea ngadenge sora sirine mobil damkar
anger,mun neangan batur tong pulah pilih goblog ngaranna oge neangan baturan kan
anger,nu sagala di dunia aya nu sagala boga ulah sok balaga inget nu aya ngan sakur sementara nu hiji masa bakal sirna mikir goblog
anger,punten pisan anjing babangus dijagi da sia teh lain jelema nu pang leresna 
anger,teu loba omong da puguh ngararasakeun panas lieur jng awak paregel tos puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp teu nanaon ngala supaya weh
anger,kehed sia anying teu daek cicing pisan sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh pisan palalur da aing da gelut jeung aingggg
sadness,asa karunya aing mah tapi teu rela lamun lulusna give away mah 
joy,nikmat sareung raos nya teteh laukna tutut tur keong imut waktos aralit kapungkur
joy,ayeuna mun aya nu nanya mah ceritana sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu nyangka pisan
anger,sok gera datang atuh geus kuat hayang neungeul
joy,syukuran si teteh mamah mukanya asa sumbringah
anger,jangan suka babangus hungkul kalo nyatanya sia moal ngalakukeun eta aliasss bangsaaaaaaaat naha ku aingteh
joy,sekarang baru ngerti kenapa siang bilang amanlah deket ke jkt nuhun teteh nuhun kang emil nuhun jabar meuni bungah terharuuu tadi
anger,naon isuk keneh atuh anjng naon geus nyiar pinapsueun
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
anger,loba cing cong miang susi sia china babi komunis anjink di die ngaraja sia teh ke di akherat alloh anu ngabalesna di dunia oge negara sia keturunan sia kena virus paraeh tinggal sia tunggu babales ti alloh tiada tuhan selain alloh 
anger,ngajedog diimah kaluar sia beunget
anger,ceuk aing tonjok anying awak leuwih gede koplok
fear,teu sempet foto sieun langsunh uih wae ya ampun teu puguh balanja ge asa karek masuk jiga nu uang kaget langsung kaluar deui ngeri ath 
joy,bulan bentang kacida endah na mere ka bungah liwat caangna duh dunya kacida tengtrem na 
sadness,matak sakapeung mh sok kaduhung aing te naha bet biasa nyaho kie mh aing ngucapkeun siga biasana asa nyeri hate wh kitu hehe mnding lah mun jelas sababna aing boga salah iemh ojol2 teu puguh
anger,saria kabeh ngagugu kana beunguet pikeun mikanyaah hiji jalma mening kadek sia ku aing
fear,ngagoreng mepi ka lumpat lumpat na ngadenge sora guludug
sadness,sedih di tahan perih di lawan tetep seuri walaupun hate nalangsa loba kanyeuri lain keur sandiwara tapi sekedar nyoba tegar tanpa loba nyarita kasasaha
sadness,hayang cerik ningal kondisi batur beut kieu kieu teing
sadness,kabiasaan persib dicurangin teh da hate nyeri cai soca teu kabendung badan teu enak ulah teu damang ya allah ngan gara2 wasit
anger,mun aing jadi pemain mengbal atawa jadi pemain persib sakali hayang neunggeul si ismed duli di kartu merah ge
sadness,ngajerit hate ge ai hrp anger wae kieu mah btr mah moal apal jng moal bsa ngarasakeun
sadness,allahuakbar kecelakaan depan mata deudeuh teuing neng pke motor kesenggol mobil depan hotel bananainn setiabudi
anger,gandeng bgsd bisi di centang ku aing 
joy,si bapa ieu diem diem tapi sakalina bicara pikaserieun pertahankan pa walapun tidak jadi wakil yg baik setidak nya jadi komedian yg bisa menghibur warganya
joy,htr nuhun steacanage a bingah mugi dina wktosna cing lancar cing teu aya halangan cing berkah salamet cing di gampilkin milik rijkina
anger,ribet si goblog sahur ge kaburu lebaran anjeng
fear,tisasari ieu rasa asa melang kanu anggang ngabalukarken mekar lir kembang malati hate sok hariwang sieun eneng kagembang ku jajaka nulian mugia salira sabar satia ngantosan dugika waktosna urang tiasa rerendengan dipelaminan
anger,anjing kirakira moal mantuan mah ngomong tatadi atuh setan wayah kieu karek males eweuh kuotaan galey ku aing gera anjing teh 
anger,sok keuhel lamun ninggali aya nu mceun runtah sakahayang
sadness,enya watir urg mah ngan ningali kamu pikasediheun demi alloh 
sadness,yang udah aman aja kena jebol apalah urang ini atuhlah sosmed juga isinya gitu2 aja rekening bank juga kosong hutang dimana2 mau ngebobol apa meuni sedih euy hirup teh 
fear,asa muriding padahal beurang
anger,eweuh kesan pesanna anjing
fear,haduhhh asa keueung kieu lila di cai teh ayeuna mah euy asa muringkak murinding bulu taeun ieu teh heuheuheu
sadness,sok isuk sedih nyurucud cai panon ningali awewe anu jadi ibu ibu digarawe bari dinu beus teh sarare deui nunutan geus ningalkeun budak nu kudu na di urus di mandian di huapan
sadness,gusti nyaah sing sarehat sadayana bergantung kana jasana kanggo penanggulangan pasien2 positif
joy,punya vendor pernikahan meuni bageur kituu suka ngasih postingan positif buat klien calon mantennya alhamdulillah
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur bieu urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
fear,di jalan oten sepi banget liwat dinya bulu kuduk saya berdiri tegak sumpang sieun 
anger,sia make baju oren herepeun beunget aing mun di halangan ku indung urg ges di acak acak beunget sia sieu ka dulur sia aing mah
joy,tah eta seer bersyukur anu penting hahahaha ah mening heurey deui enak nich pagi pagi udh babarakatakan
joy,duhh gusti teu kuat aink seuseurian ti keur tadi wkwk
sadness,ikhlas tapi teu wasa ningal fotona wilujeng kantun bageur mugia sing ditempatkeun anu sakuduna dina tempat
sadness,sok saredih ari maca berita nu kalaparan teh 
joy,alhamdulillah sib nuhun nyieun bungah bobotoh doa terbaik
joy,savage anjir si emang that sanajan urang kota ngabubur duit mah ari eweuh beulieun rek meuli naon ngeunah duit nu dilebokna meni ngeunah seuri aslina geh
sadness,cai soca teu kariksa rahet manah nu teu kahaja mugi janten pangampura ucap lampah nu teu kajaga tur samudaya kalepatan wilujeng boboran siam
sadness,baheula asli na da kaduhung mah ayna coba mun teu diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
sadness,ningali na jadi sedih min inget ka rerencangan kapungkur pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena pada karolot kie neangan hirup masing langkung 20 thn teu parendak
sadness,padahal teu walakaya haben weh dihajar kumaha dek respect jol aya nu nyeletuk nya da polisi ge cape tapi nu demo na rusuh wae resiko kehed da tigas na ngamankeun mengayomi lain memukuli mun embung narima resiko kitu tong jadi polisi jadi weh tukang ngaput
sadness,ngadangu indonesia raya di negara batur asa hayang leweh ai di imah asa hayang modol
anger,ayeuna kuaing dibere 300 ribu sokkk asal daek bongkar barang barang aing geroan bebaturan maneh bantuan bongkar rusak ganti ahh siga nu bener wae dibere jang meli rokok 20000 kalakah menta 300 rb kepret ku aing siaa
anger,pku kehed sia anying teu daek cicing pisan sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh pisan palalur da aing da gelut jeung aingggg
fear,jam 2 am nih jgn kedap kedipin lampu jd asa hariwang 
sadness,nu mere kahadean jiga bantuan teu tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu di imah ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
anger,nya sok dimimitian ku siya kehed mun teu bisa ku aing dibantuan 
sadness,duh karunya pisan meuni sakituna hayang jadi wapres rela ngarusak sagara 
joy,lolos alhamdulillah henteu ge te nanaon abi bingah ninggali permainan dan semangat juang tim anu ayeuna punten benten pisan sareng taun kamari 
anger,emg kaayaan urg kieu ayana ayena bae disebut madesu ge ngan engke aing gs ngaluhuran sia di leyek ku aing mah sirah sia 
joy,duuh abdi rumaos bingah gaduh pamimpin sapertos akang anu sanggem turun langsung kalapangan kangge ngatasi banjir
sadness,ngucurlah ieu cai panon ningali eta sinetron coba geura tingali
sadness,asli na da kaduhung mah ayna coba mun baheula teu diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
anger,kadieu ku aing anying meni bleber pisan congorna bgst 
sadness,nalangsa mun gs ngbrol ngaran bbtran atw sahabat urang cuma boga keluarga eta nu slalu aya
anger,ngaran sia teh kuduna mencerminkan kebaikan dan kedamaian sia mah kalahkah sabalikna tangkurak sia
joy,balik minggu ti stadion obor light dinner jeung kabogoh nuhun gusti malam
joy,alhamdulillah nuhun gusti nuhun mamah nuhun sib nuhun pln 1point ge uyuhan
fear,hujana meuni gede tur palaur ku petir deui mudah2an citarum teu luber 
fear,heueuh sieun ngadenge kamu ngetweet ngakak sorangan da bisi gl
anger,aranjing ngomongkeun babeh aing harepen budak na 
sadness,inget ka kolot inget ka kolot ukur bisa ngabayangkeun poe ieu kuring nyegruk dina lahunan pun indung ngedalkeun kabeungberat lalakon hirup jeung peurihna hate menta rido nu jadi indung jeung bapa najan geus jadi kodratna tinu kawasamah hampura abdi 
anger,tangkurak sia ajig loba babangus cungurrr 
